utterance_id,child_id,session_id,age_bucket,audio_duration_sec,filesize_bytes,word_count,words_per_second,orthographic_text
U_6e288bba8e9c931f,C_1cf8345104b2d264,S_56dc622c3f97a8a9,8-11,41.967,737008,58,1.3820382681630805,um the doesn't mean not including third grade the very first day i started um yes that was in third grade um well we saw how many straws w w a desk would be um well actually different groups disagreed because in the end we found out that actually each stick each um straw was different sized yeah
U_6e333b8a1aefa291,C_5ad3083152fe0839,S_6eb9948b529c4fac,8-11,47.474,840052,114,2.40131440367359,then we sorta went to the rug actually we went over to miss lar to the other rug on our in our classroom like just a plain rug and we're just talking about like what what was like how y how like it's hard to explain but it's sorta like what we were talking about how and some people get how why some people get bigger steps and they're smaller because some people take small steps and some but they're larger like bi taller and stuff but they have longer legs w some smaller people they can take larger steps cause that's how they walk and some people take larger steps then smaller steps
U_6e365497adc541ff,C_9c425be0129968ad,S_0604f690dfc46f93,8-11,0.225,12631,1,4.444444444444445,no
U_6e394187eedb4581,C_6bcfd5491e81df9c,S_5a143f2209cfe639,8-11,59.79,961450,110,1.839772537213581,yeah um cup yeah no not really that was a long time but um this one's a new one because we're doing like a cu um just things like there's materials we could use like i mean not materials but um like something like measurements but um where you using cups and pints quarters qu i mean quarts and a gallon um so we pour a cup into the pins and how much equals one pint so two equals one pint and one e and the pint to the quarts of how much is one pin quart is two and how m many quarts to the gallon is like four
U_6e55258343fe403b,C_3f458efacdbcbf98,S_6252c1af4f3c471d,8-11,0.469,12497,2,4.264392324093817,you're welcome
U_6e5807f880c243d4,C_f370834fbe405cb1,S_ec0d425d55c677b8,8-11,58.878,822156,98,1.664458711233398,the circulatory system works to make um you well kind of live but it pumps your blood so that way you can like move and stay warm where your digestive system is there simply to make you be able to eat and your nervous system is there because well it's not necessarily to make you nervous but it's because that's what your body like think and move if you don't have your brain working then you wouldn't be able to live you would just be like a lump because you didn't have anything to control your body movements
U_6e70cca1a95d2d3f,C_3f458efacdbcbf98,S_33d35e1c4a144bd2,8-11,44.585,778734,114,2.5569137602332623,it's like if you put a magnet and the magnet in between a piece of wood or i think cardboard the magnets will try to go together but the cardboard will block them because it's allowing in the magn magnetic force going to each other but if you put a magne er if you take a circuit base and you put a um piece of wire in between where the wire connects to the battery it would um not work because the flow can't get through to where it has to start or stop and so if it can't get through the whole um wa it can't continue then the whole circuit shuts down
U_6e82a1b695174d9d,C_8439369d08b56467,S_16b1beccdd99911f,8-11,6.651,91956,1,0.15035333032626674,okay
U_6e8d6171fb43930d,C_aea191331e242231,S_12527c1a2fa49927,5-7,4.749,100232,1,0.2105706464518846,bed
U_6eaa7443cbb78fff,C_d0fac0bde6cc4dc2,S_23d3e1ac394bc1f2,3-4,0.421,36275,1,2.375296912114014,yeah
U_6ec3dc3b0f759110,C_9b64df04c11da6ea,S_052b8672dcb28ce9,8-11,1.349,32501,6,4.447739065974797,we tried to weight an apple
U_6ef9719e631fd0a3,C_5ad3083152fe0839,S_90b2b611d0d3e497,8-11,36.992,637981,120,3.2439446366782008,well okay a hun no not our twenty grams we put a hundred grams in okay with and then you put all of the little pieces of those things in and it the the gravel here's the hundred grams and here's the gravel we take it out and then slowly go down and down and down and then you finally got it to be equal and because me and one a our my group one of the other groups cause we finished first we had to make a neck another bag and that bag was sorta hard because we put it in and one bag weighed a lot more than the other so we had to keep putting more in
U_6efb0f9b811d74df,C_43c6a5c0e88ea260,S_134edaa467a6e1d1,8-11,0.463,15120,1,2.159827213822894,yeah
U_6f22fad574bde743,C_5803bfba29574fd6,S_2b294c6f41041799,8-11,1.504,35834,9,5.98404255319149,it goes way down and then it goes up
U_6f24b9c406d65006,C_32b3c7bdc40656de,S_d7abccba6d24c3c6,8-11,50.946,511443,19,0.37294390138578104,i can see a flame a candle and well well i i can see a burning candle marney i
U_6f25012362225c61,C_b778e55644da6193,S_a01faffc2c2ee47c,8-11,19.812,418108,2,0.10094891984655764,it's so
U_6f2d56bdd82eab98,C_8dd67bda2b05c086,S_c1b0c47f0a0a8a10,8-11,5.285,92504,1,0.1892147587511826,okay
U_6f356fb1aeffa9d8,C_6a81832f6dae2518,S_5002573879bfa7c0,5-7,3.99,84051,1,0.2506265664160401,ate
U_6f38fd439eafdeea,C_ae774cac66d6e717,S_b22ffdedc25ecc9a,8-11,0.492,15085,1,2.032520325203252,okay
U_6f3b12141032889d,C_76f2f3721e6c0352,S_430d2c3c4e4ebe5e,8-11,63.873,940450,99,1.5499506833873469,what this food well what a food web means to me is that i can see all the foods basically and snake or rattle snake and eagles and all these very different foods and they interact with each others for uh like an eagle eats bacteria snake eats bacteria a rabbit eats bacteria um a rabbit eats grass um grass eats bacteria eats bacteria and grass uh i mean bacteria eats grass or grass eats bacteria so it's all really to me is that it all basically shows what what's happening like who eats who to me and that
U_6f52c6fb66e621fb,C_529b9c83f00af535,S_ab662fe4950cb739,8-11,2.22,40284,11,4.954954954954954,could you say the question again i didn't really hear it
U_6f7397c4a2119d6a,C_02951e33c1ac6a17,S_e20990ec790ce33e,3-4,10.352,916163,22,2.125193199381762,and i see a boy crying and i see a truck and i see a ice cream and i see a backpack
U_6f9d667e75b841ed,C_83db0bd14e40fc0f,S_a442f9de9d74a05c,8-11,4.881,78733,1,0.2048760499897562,i
U_6fa79ac30ddac190,C_c18f8e42de7c42a7,S_1a4afe61b24eaf9d,8-11,18.966,390711,3,0.15817779183802594,i don't know
U_6fabf1417c56d3fa,C_24266f806d25d829,S_8c41852f1e2d4a54,5-7,5.05,121726,1,0.19801980198019803,bee
U_6fb005fabc40c51f,C_354066296029dee6,S_7852d793ea69cac3,5-7,4.22,116061,1,0.23696682464454977,bee
U_6fbecd4777b7733f,C_2a0f805839bdf08f,S_0baa3984d5f96c27,8-11,53.327,987901,156,2.925347385001969,yeah yeah yeah hey guess what yesterday so um so we figured out on the magnet if you put the paper so if you take the bottom of the nail the non sharp part and you stick it to the um you stick it t so so you have your magnet sitting down and you have a paper clip on top of the magnet and you have your um you have your um nail right here sticking right there not not hooked up to it or anything and you pull it off of there really gently it'll stay on yeah um n well well there's another thing too i forgot what it's called but um so if you turn so if you keep the one side in the one side's um it's the same side it'll stick together but if you turn one side only one side of a different magnet it won't wanna stick together
U_6fc49ae092085f0b,C_df8c2fe2fc50e8fb,S_9ad784f7898b08c5,5-7,4.9,92443,1,0.2040816326530612,for
U_6fc8036f6af33d5f,C_19b75dd799d54592,S_9d9129296272c729,3-4,0.413,35749,1,2.4213075060532687,orange
U_6fd5c15728955874,C_e95ac4c94a827fa0,S_9e67ec11eeb43be2,8-11,0.409,15236,1,2.444987775061125,yeah
U_6fdf127d058f1302,C_efb04967f741a044,S_d2ffa663e530c383,8-11,27.013,495529,1,0.037019212971532225,okay
U_6feedc6e402bd054,C_7dd43f1af359f50e,S_21d981c2df926ca1,3-4,0.414,36799,1,2.4154589371980677,thumb
U_700945927c4048f0,C_a512690990640cc0,S_3f245e64265c5bd2,3-4,10.476,816772,25,2.386407025582283,it is raining and they and they put their umbrella in their backpack and they're cold so they so they cannot get in the rain
U_7021c5788f9689bd,C_5803bfba29574fd6,S_3f04a5319482f4c1,8-11,0.889,23991,4,4.499437570303712,what do you mean
U_702423bec8e93efd,C_9d9bf3ca1f194c0d,S_c4e731c642f32dfa,8-11,0.29,11037,1,3.4482758620689657,go
U_706276d04eb3767a,C_bbf7168ac5f240ea,S_0a5dfcb4ac646db7,8-11,35.813,827098,95,2.652668025577304,well these two wires connected in the right place but in the square next to it on the bottom left um but the wires aren't connected in the right places and the one aboved it the top left is not even connected in the right places well they are to the battery but not on the light bulb and on the one the right top is just one wire only connected to the light bulb and battery it wouldn't light up only um bottom right will only light up cause it's in the right places
U_70668470a3ce9e13,C_2b0f8d53a9350f56,S_fb2462267dc97776,8-11,1.797,32316,27,15.025041736227045,the since you need hot air in order to have um evaporation um cooler temperatures have less evaporation because it takes longer since it's a cooler temperature
U_7072305699e14def,C_aae04a0598194567,S_ec9f506621b720e8,8-11,0.2,12290,1,5.0,they
U_7077f036c23ba455,C_713094e05777b7dc,S_5172eaf8c834bda8,8-11,1.375,28503,6,4.363636363636363,naming the parts in the circulatory
U_709a9aa76a87e799,C_8bfb46dab4c01670,S_77953fffc4caa6dc,8-11,40.756,540483,50,1.2268132299538719,plants such uhm i see you have a photo of trees right here these trees produce us human beings air so that's a producer these the cactuses produce produce uhm liquid liquid can produce something flowers the flower produces smell the lily pads produce flat land the fern produce food
U_70a996dccb3bf4c5,C_5394fc72ea560514,S_f721ebd263a42854,8-11,29.298,508841,84,2.8670899037476962,well the components are very important if you didn't have the components the light bulb wouldn't light up and you wouldn't get electricity and then you would get electricity from where you wouldn't know where cause you need a battery a battery's very important cause it gives you the electricity and energy a wires very important cause it has to flow through the wire to get to the light bulb and the light bulb's important cause you it to power on and for light
U_70aa74d9b25cd421,C_4bd212f022b91eaa,S_657562905962825b,8-11,6.316,68922,1,0.15832805573147563,bye
U_70b0376e562b0096,C_5188fd703a1674d2,S_a9e44d75bee523f4,8-11,4.45,65302,1,0.2247191011235955,theyve
U_70b278e3ecb56cf5,C_a5b3be02816a0bfc,S_4b8213e1f5bbdda6,8-11,0.844,13960,1,1.1848341232227488,good
U_70c6f668ccbc4828,C_8e1cc9a8fa1789fa,S_bc1fee8626bf8d13,8-11,0.47,14565,1,2.127659574468085,yeah
U_70d5d388b095e48d,C_38231c40656453c7,S_9d4e76e4b041b0c6,8-11,1.9,43006,9,4.736842105263158,well no it is a three d object but
U_70d6378a01429b19,C_43c6a5c0e88ea260,S_4b54ddcf0a03d2ad,8-11,0.327,13671,1,3.058103975535168,hi
U_70e19d8300adb96f,C_e6f11e6f26361087,S_895ef20602caf9a2,8-11,36.319,682305,88,2.4229742008315207,in the plant it has bigger cells than the human body and then the yeast it only has one cell and then the human body it has uhm medium size cells and it has uhm a little more so the plant and human body have a lot of cells but the plant's are bigger and the yeast only has one cell inside of it that's the difference between all these different cells they all have different uhm sometimes they have different locations or sometimes they have different sizes
U_70f1553f23763524,C_d88a3d3544c594ca,S_f356ed88321b9234,8-11,71.689,1646380,135,1.88313409309657,um like the wood block um was like um it doesn't weigh as much as like the metal washer because wood well that wood is like a really light thin wood piece and um it didn't weigh as much as the metal so um metal weighs more than uh plas or metal weighs more than the wood and the plastic also weighed more than the er metal also may weighed more than the plastic chip so um there was different we got different answers because of the um well the metal washer metal is heavier than both of those but um the size was also different too even though the wo metal washer was smaller than the um the wood chip it weighed more because the wood chip was lighter than the um metal washer
U_71089683dfeaafd5,C_640425e8cabf06f3,S_b6f424329342bf89,8-11,36.714,742624,78,2.124530151985619,uh well uh to what i estimated i was way off um i um estimated the amount of like i like added fifty plus ten it well i added i got thirty one and i got eleven so i got forty two and i thought that was the answer but i figured out that it wasn't because it had to b because it has to be less than the warn wamer and and warmer than the cold water
U_7109bb7a0768c2d6,C_147cde04be14b6b4,S_759c2389b00d1fed,5-7,4.707,119179,1,0.21244954323348206,fox
U_7116be5092ade30f,C_32a8133f0fb9db02,S_134110f91b72880b,5-7,5.1,111079,1,0.19607843137254904,tell
U_7125f6300d4c4ad8,C_277eb15e6d4cb011,S_0d922b930244565a,5-7,6.47,121773,1,0.1545595054095827,saw
U_712ff2ea6075f8ef,C_e51d5305d873270c,S_07c6d51fd1a24941,8-11,28.498,490673,83,2.9124850866727487,well you can use string you use like like string and then you tie it tight to a paperclip and then you see how long your string is altogether and then if it's long enough and you like that then you put a penny on the end and you tape a pencil to your desk and then you put the pendulum on and wait till the teacher says start and and then you swing the you go you need to drop the pendulum
